1.678895033739999917e+03,-1.290365238459999944e+02,-3.174169783099999975e+01,1.144486350079999966e+02,-5.052285201490000333e+01,-1.577753940510000064e+02,-1.177335668249999969e+02,-4.707470350250000024e+01,-6.100783092710000410e+00,1.697500037180000021e+01,-6.100576305379999731e+00,4.561593247510000282e+00,2.873704492939999966e+01,4.403731748340000252e+00,1.964627974900000140e+01
-1.290365238459999944e+02,2.826175775749999843e+02,7.276133871150000232e+01,2.188989006510000124e+01,1.129497056479999983e+00,2.648780012319999955e+01,5.232683303660000007e+01,3.832228680869999948e+01,-1.785150667270000113e+01,-6.157303865400000120e+01,-5.252277552070000155e+01,-2.979810645870000130e+01,2.674200183889999849e+01,5.997962110129999758e+01,2.726030669849999910e+01
-3.174169783099999975e+01,7.276133871150000232e+01,2.286435974350000038e+02,7.071134292569999502e+01,2.438197115619999877e+01,1.324072828469999941e+01,2.508596494580000069e+01,4.784664863430000281e+01,-2.272034787249999965e+01,3.261361103579999976e-01,-2.531224831289999955e+01,-8.798381963109999759e+00,-1.514855033779999971e+01,3.559193015889999856e+01,-1.728179562009999870e+01
1.144486350079999966e+02,2.188989006510000124e+01,7.071134292569999502e+01,2.305903005099999916e+02,5.932526079809999686e+01,-1.448141975270000081e+01,-6.564199807289999455e+01,-1.060727803049999984e+01,-1.551812791569999916e+01,5.956590612269999951e+01,1.653748028749999932e+01,2.980203176739999904e+01,-3.315204104960000109e+01,-4.190552570709999713e+01,-5.881650742589999936e+01
-5.052285201490000333e+01,1.129497056479999983e+00,2.438197115619999877e+01,5.932526079809999686e+01,1.222079600360000029e+02,2.247480083279999974e+01,-6.942488670850000432e+00,-2.853695156730000093e+01,1.198733375009999946e+01,3.827791911810000158e+01,4.116903749269999935e+01,1.156760844469999938e+01,-2.494946992090000037e+01,-4.699526565680000090e+01,-3.383036722309999789e+01
-1.577753940510000064e+02,2.648780012319999955e+01,1.324072828469999941e+01,-1.448141975270000081e+01,2.247480083279999974e+01,1.074453213169999941e+02,4.405283362689999649e+01,1.719518527840000033e+01,-2.669080960579999839e+01,8.713334054240000626e+00,1.059591734270000085e+00,1.130546492180000051e+01,-1.142957001829999975e+01,-1.169459957699999997e+00,-1.664755189319999928e+01
-1.177335668249999969e+02,5.232683303660000007e+01,2.508596494580000069e+01,-6.564199807289999455e+01,-6.942488670850000432e+00,4.405283362689999649e+01,1.248135999440000035e+02,3.974447520559999703e+01,-1.345502452720000086e+01,-6.025440100939999866e+01,-2.872427706819999926e+01,-1.849717697370000025e+01,3.603715391560000114e+01,3.655860779559999685e+01,2.182226632169999903e+01
-4.707470350250000024e+01,3.832228680869999948e+01,4.784664863430000281e+01,-1.060727803049999984e+01,-2.853695156730000093e+01,1.719518527840000033e+01,3.974447520559999703e+01,1.065485394420000063e+02,-6.905737163770000464e-01,-2.798352778459999968e+01,-5.072446369320000059e+01,-2.512554070330000044e+01,-7.228455578590000208e+00,5.517646150880000278e+01,2.578721278340000111e+01
-6.100783092710000410e+00,-1.785150667270000113e+01,-2.272034787249999965e+01,-1.551812791569999916e+01,1.198733375009999946e+01,-2.669080960579999839e+01,-1.345502452720000086e+01,-6.905737163770000464e-01,1.037192602340000036e+02,4.022727014209999652e+01,2.132166764640000167e+01,-2.213900235150000029e+01,-2.460563493380000111e+01,-2.493911618559999965e+01,2.427772125639999956e+01
1.697500037180000021e+01,-6.157303865400000120e+01,3.261361103579999976e-01,5.956590612269999951e+01,3.827791911810000158e+01,8.713334054240000626e+00,-6.025440100939999866e+01,-2.798352778459999968e+01,4.022727014209999652e+01,1.453604519769999968e+02,7.287394411089999835e+01,1.960143312710000174e+01,-6.462018442580000510e+01,-6.813527199739999674e+01,-4.138560436440000245e+01
-6.100576305379999731e+00,-5.252277552070000155e+01,-2.531224831289999955e+01,1.653748028749999932e+01,4.116903749269999935e+01,1.059591734270000085e+00,-2.872427706819999926e+01,-5.072446369320000059e+01,2.132166764640000167e+01,7.287394411089999835e+01,1.100241822280000008e+02,3.693011220409999851e+01,-2.911668413820000012e+01,-6.926047703019999346e+01,-3.049740931890000084e+01
4.561593247510000282e+00,-2.979810645870000130e+01,-8.798381963109999759e+00,2.980203176739999904e+01,1.156760844469999938e+01,1.130546492180000051e+01,-1.849717697370000025e+01,-2.512554070330000044e+01,-2.213900235150000029e+01,1.960143312710000174e+01,3.693011220409999851e+01,8.851457238710000297e+01,2.129233010200000109e+01,-3.216657834949999994e+01,-4.401112434169999688e+01
2.873704492939999966e+01,2.674200183889999849e+01,-1.514855033779999971e+01,-3.315204104960000109e+01,-2.494946992090000037e+01,-1.142957001829999975e+01,3.603715391560000114e+01,-7.228455578590000208e+00,-2.460563493380000111e+01,-6.462018442580000510e+01,-2.911668413820000012e+01,2.129233010200000109e+01,1.093677295749999985e+02,5.071595404520000017e+01,1.072182438829999995e+01
4.403731748340000252e+00,5.997962110129999758e+01,3.559193015889999856e+01,-4.190552570709999713e+01,-4.699526565680000090e+01,-1.169459957699999997e+00,3.655860779559999685e+01,5.517646150880000278e+01,-2.493911618559999965e+01,-6.813527199739999674e+01,-6.926047703019999346e+01,-3.216657834949999994e+01,5.071595404520000017e+01,1.418608952209999927e+02,7.006974874409999643e+01
1.964627974900000140e+01,2.726030669849999910e+01,-1.728179562009999870e+01,-5.881650742589999936e+01,-3.383036722309999789e+01,-1.664755189319999928e+01,2.182226632169999903e+01,2.578721278340000111e+01,2.427772125639999956e+01,-4.138560436440000245e+01,-3.049740931890000084e+01,-4.401112434169999688e+01,1.072182438829999995e+01,7.006974874409999643e+01,1.223954558070000047e+02
1.204451636600000029e+03,-2.706077819840000132e+01,-1.296559206240000037e+02,-1.945817635150000058e+02,-1.267744871550000028e+02,-6.479736019989999818e+01,5.529803623010000280e+01,-8.658881261999999879e+01,1.895272265450000049e+01,-3.897567051050000231e+01,3.501237014619999854e+01,-9.026052496059999442e+01,-2.317613161910000130e+01,1.590161841160000034e+00,1.704344713940000133e+02
-2.706077819840000132e+01,3.480605969889999756e+02,1.082557782089999989e+02,1.355485819219999932e+01,1.308135100410000007e+01,-1.003052900199999975e+01,3.621516691160000079e+01,5.043324965050000230e+01,1.627904241099999894e+01,-2.277938055699999964e+01,-1.631289955220000110e+01,-4.756750584110000091e+01,-2.793770237680000079e+01,-8.603709729849999377e+00,3.074291045500000052e+01
-1.296559206240000037e+02,1.082557782089999989e+02,2.780468129079999926e+02,8.691736197070000003e+01,8.776039107789999960e+00,-6.752037145929999440e+01,-4.599113292020000188e+01,5.940794461330000331e+01,-1.054929340990000064e+01,-2.843157448839999901e+01,-5.268879121770000040e+01,-1.200148108239999978e+01,1.969794040369999877e+01,2.011596795719999875e+01,1.312679754030000012e+01
-1.945817635150000058e+02,1.355485819219999932e+01,8.691736197070000003e+01,3.134832396489999837e+02,1.037158607110000048e+02,1.257718031119999935e+01,-1.261288916409999956e+02,-3.764232908689999846e+01,-2.610034580279999972e+01,4.572284607470000140e+01,2.424379800590000045e+01,4.919934365980000024e+01,-2.491664368460000034e+01,-2.987373520690000106e+01,-4.670129728119999868e+01
-1.267744871550000028e+02,1.308135100410000007e+01,8.776039107789999960e+00,1.037158607110000048e+02,1.833403388620000101e+02,6.121061575249999720e+01,-2.973067051039999953e+01,-5.124470087240000282e+01,1.027888781889999947e+01,4.317091960900000203e+01,4.749257481480000109e+01,2.383150406060000037e+01,-2.947240669600000018e+01,-4.802042894150000052e+01,-7.089400389710000638e+01
-6.479736019989999818e+01,-1.003052900199999975e+01,-6.752037145929999440e+01,1.257718031119999935e+01,6.121061575249999720e+01,1.610149655140000107e+02,4.320563362149999875e+01,-3.652294517349999836e+01,-3.799390163760000050e+00,3.250750235710000169e+01,2.623743451780000058e+01,2.263931293270000111e+01,-2.858244010980000027e+00,-1.787796247329999844e+01,-5.605455099969999821e+01
5.529803623010000280e+01,3.621516691160000079e+01,-4.599113292020000188e+01,-1.261288916409999956e+02,-2.973067051039999953e+01,4.320563362149999875e+01,1.802978948420000052e+02,4.519323400009999858e+01,3.549425112990000031e+01,-3.738590521020000068e+01,9.596043591369999959e+00,-3.094733077089999895e+01,1.750705255849999986e+01,1.843911895970000003e+01,2.454114445249999932e+01
-8.658881261999999879e+01,5.043324965050000230e+01,5.940794461330000331e+01,-3.764232908689999846e+01,-5.124470087240000282e+01,-3.652294517349999836e+01,4.519323400009999858e+01,1.333596926150000002e+02,2.253351691749999830e+01,-1.907638625590000103e+01,-4.198041965920000251e+01,-2.024934042250000132e+01,7.949389381939999666e+00,2.218755660600000112e+01,2.155982954930000162e+01
1.895272265450000049e+01,1.627904241099999894e+01,-1.054929340990000064e+01,-2.610034580279999972e+01,1.027888781889999947e+01,-3.799390163760000050e+00,3.549425112990000031e+01,2.253351691749999830e+01,8.252749132350000139e+01,1.041141652720000010e+01,1.273150476829999933e+00,-1.742877066220000160e+01,4.078282241740000202e+00,-5.446290155329999827e+00,2.110051900469999797e+00
-3.897567051050000231e+01,-2.277938055699999964e+01,-2.843157448839999901e+01,4.572284607470000140e+01,4.317091960900000203e+01,3.250750235710000169e+01,-3.738590521020000068e+01,-1.907638625590000103e+01,1.041141652720000010e+01,1.007520668770000043e+02,4.279376968950000304e+01,1.846143614100000008e+01,-3.921000136930000224e+01,-4.842732906279999838e+01,-4.322500874360000012e+01
3.501237014619999854e+01,-1.631289955220000110e+01,-5.268879121770000040e+01,2.424379800590000045e+01,4.749257481480000109e+01,2.623743451780000058e+01,9.596043591369999959e+00,-4.198041965920000251e+01,1.273150476829999933e+00,4.279376968950000304e+01,1.043614653700000048e+02,3.214845147100000133e+01,-2.894466255780000097e+01,-3.848477075729999797e+01,-1.967312766279999892e+01
-9.026052496059999442e+01,-4.756750584110000091e+01,-1.200148108239999978e+01,4.919934365980000024e+01,2.383150406060000037e+01,2.263931293270000111e+01,-3.094733077089999895e+01,-2.024934042250000132e+01,-1.742877066220000160e+01,1.846143614100000008e+01,3.214845147100000133e+01,9.112858923810000533e+01,1.983830489409999842e+01,-1.679346068459999941e+01,-4.588887197359999703e+01
-2.317613161910000130e+01,-2.793770237680000079e+01,1.969794040369999877e+01,-2.491664368460000034e+01,-2.947240669600000018e+01,-2.858244010980000027e+00,1.750705255849999986e+01,7.949389381939999666e+00,4.078282241740000202e+00,-3.921000136930000224e+01,-2.894466255780000097e+01,1.983830489409999842e+01,1.013572551339999990e+02,5.492368002130000093e+01,4.576833267399999627e+00
1.590161841160000034e+00,-8.603709729849999377e+00,2.011596795719999875e+01,-2.987373520690000106e+01,-4.802042894150000052e+01,-1.787796247329999844e+01,1.843911895970000003e+01,2.218755660600000112e+01,-5.446290155329999827e+00,-4.842732906279999838e+01,-3.848477075729999797e+01,-1.679346068459999941e+01,5.492368002130000093e+01,9.929565980099999933e+01,5.974515249299999908e+01
1.704344713940000133e+02,3.074291045500000052e+01,1.312679754030000012e+01,-4.670129728119999868e+01,-7.089400389710000638e+01,-5.605455099969999821e+01,2.454114445249999932e+01,2.155982954930000162e+01,2.110051900469999797e+00,-4.322500874360000012e+01,-1.967312766279999892e+01,-4.588887197359999703e+01,4.576833267399999627e+00,5.974515249299999908e+01,1.494132957099999999e+02
